publisher_docid;batchid_out;status;time_stamp
week17a_4763772_5059338_5057032;;noPdf;20110622_001502
week17a_4763772_5059338_5057290;;noPdf;20110622_001502
week17a_4763772_5059338_5057306;;noPdf;20110622_001502
week17a_4763772_5059338_5057310;;noPdf;20110622_001502
week17a_4763772_5059338_5057313;;noPdf;20110622_001502
week17a_4763772_5059338_5057586;;noPdf;20110622_001502
week17a_4763772_5059338_5057587;;noPdf;20110622_001502
week17a_4763772_5059338_5057604;;noPdf;20110622_001502
week17a_4763772_5059338_5057606;;noPdf;20110622_001502
week17a_4763772_5059350_5057036;;noPdf;20110622_001502
week17a_4763772_5059350_5057052;;noPdf;20110622_001502
week17a_4763772_5059350_5057055;;noPdf;20110622_001502
week17a_4763772_5059350_5057319;;noPdf;20110622_001502
week17a_4763772_5059350_5057340;;noPdf;20110622_001502
week17a_4763772_5059350_5057611;;noPdf;20110622_001502
week17a_4763772_5059350_5057612;;noPdf;20110622_001502
week17a_4763772_5059350_5057634;;noPdf;20110622_001502
week17a_4763772_5059350_5058330;;noPdf;20110622_001502
week17a_4763772_5059350_5058331;;noPdf;20110622_001502
week17a_4763772_5059361_5057069;;noPdf;20110622_001502
week17a_4763772_5059361_5057071;;noPdf;20110622_001502
week17a_4763772_5059361_5057074;;noPdf;20110622_001502
week17a_4763772_5059361_5057346;;noPdf;20110622_001502
week17a_4763772_5059361_5057356;;noPdf;20110622_001502
week17a_4763772_5059361_5057359;;noPdf;20110622_001502
week17a_4763772_5059361_5057639;;noPdf;20110622_001502
week17a_4763772_5059361_5057659;;noPdf;20110622_001502
week17a_4763772_5059375_5057095;;noPdf;20110622_001502
week17a_4763772_5059375_5057097;;noPdf;20110622_001502
week17a_4763772_5059375_5057100;;noPdf;20110622_001502
week17a_4763772_5059375_5057364;;noPdf;20110622_001502
week17a_4763772_5059375_5057373;;noPdf;20110622_001502
week17a_4763772_5059375_5057376;;noPdf;20110622_001502
week17a_4763772_5059375_5057664;;noPdf;20110622_001502
week17a_4763772_5059375_5057685;;noPdf;20110622_001502
week17a_4763772_5059375_5057688;;noPdf;20110622_001502
week17a_4763772_5059393_4764780;;noPdf;20110622_001502
week17a_4763772_5059393_4764823;;noPdf;20110622_001502
week17a_4763772_5059393_4765406;;noPdf;20110622_001502
week17a_4763772_5059393_5056471;;noPdf;20110622_001502
week17a_4763772_5059393_5056833;;noPdf;20110622_001502
week17a_4763772_5059393_5056856;;noPdf;20110622_001502
week17a_4763772_5059393_5057130;;noPdf;20110622_001502
week17a_4763772_5059393_5057134;;noPdf;20110622_001502
week17a_4763772_5059393_5057135;;noPdf;20110622_001502
week17a_4763772_5059393_5057153;;noPdf;20110622_001502
week17a_4763772_5059393_5057156;;noPdf;20110622_001502
week17a_4763772_5059393_5057408;;noPdf;20110622_001502
week17a_4763772_5059393_5057411;;noPdf;20110622_001502
week17a_4763772_5059393_5057727;;noPdf;20110622_001502
week17a_4763772_5059393_5057853;;noPdf;20110622_001502
week17a_4763772_5059393_5057996;;noPdf;20110622_001502
week17a_4763772_5059393_5058186;;noPdf;20110622_001502
week17a_4763772_5059393_5058420;;noPdf;20110622_001502
week17a_4763772_5059393_5058599;;noPdf;20110622_001502
week17a_4763772_5059393_5058762;;noPdf;20110622_001502
week17a_4763772_5059393_5059009;;noPdf;20110622_001502
week17a_4763772_5059393_5059204;;noPdf;20110622_001502
week17a_4763772_5059393_5059397;week17a.zip;ok;20110622_001502
week17a_4763772_5059393_5059629;;ignored;20110622_001502
week17a_4763772_5059393_5060398;;noPdf;20110622_001503
week17a_4763772_5059393_5060533;;noPdf;20110622_001503
week17a_4763772_5059393_5060534;;noPdf;20110622_001503
week17a_4763772_5059393_5570414;;noPdf;20110622_001503
week17a_4763772_5059393_5570492;;noPdf;20110622_001503
week17a_4763772_5059631_4764780;;noPdf;20110622_001503
week17a_4763772_5059631_4764823;;noPdf;20110622_001503
week17a_4763772_5059631_4765406;;noPdf;20110622_001503
week17a_4763772_5059631_5056471;;noPdf;20110622_001503
week17a_4763772_5059631_5056833;;noPdf;20110622_001503
week17a_4763772_5059631_5056856;;noPdf;20110622_001503
week17a_4763772_5059631_5057130;;noPdf;20110622_001503
week17a_4763772_5059631_5057134;;noPdf;20110622_001503
week17a_4763772_5059631_5057135;;noPdf;20110622_001503
week17a_4763772_5059631_5057153;;noPdf;20110622_001503
week17a_4763772_5059631_5057156;;noPdf;20110622_001503
week17a_4763772_5059631_5057408;;noPdf;20110622_001503
week17a_4763772_5059631_5057411;;noPdf;20110622_001503
week17a_4763772_5059631_5057727;;noPdf;20110622_001503
week17a_4763772_5059631_5057853;;noPdf;20110622_001503
week17a_4763772_5059631_5057996;;noPdf;20110622_001503
week17a_4763772_5059631_5058186;;noPdf;20110622_001503
week17a_4763772_5059631_5058420;;noPdf;20110622_001503
week17a_4763772_5059631_5058599;;noPdf;20110622_001503
week17a_4763772_5059631_5058762;;noPdf;20110622_001503
week17a_4763772_5059631_5059009;;noPdf;20110622_001503
week17a_4763772_5059631_5059204;;noPdf;20110622_001503
week17a_4763772_5059631_5059397;;noPdf;20110622_001503
week17a_4763772_5059631_5059629;;noPdf;20110622_001503
week17a_4763772_5059631_5060398;;noPdf;20110622_001503
week17a_4763772_5059631_5060533;;noPdf;20110622_001503
week17a_4763772_5059631_5060534;;noPdf;20110622_001503
week17a_4763772_5059631_5570414;;noPdf;20110622_001503
week17a_4763772_5059631_5570492;;noPdf;20110622_001503
week17a_4763772_5059758_4764830;;noPdf;20110622_001503
week17a_4763772_5059758_4764900;;noPdf;20110622_001503
week17a_4763772_5059758_4764901;;noPdf;20110622_001503
week17a_4763772_5059758_4764902;;noPdf;20110622_001503
week17a_4763772_5059758_4765312;;noPdf;20110622_001503
week17a_4763772_5059758_4765363;;noPdf;20110622_001503
week17a_4763772_5059758_4765364;;noPdf;20110622_001503
week17a_4763772_5059758_4765577;;noPdf;20110622_001503
week17a_4763772_5059758_4768551;;noPdf;20110622_001503
week17a_4763772_5059758_4768554;;noPdf;20110622_001503
week17a_4763772_5059758_5056959;;noPdf;20110622_001503
week17a_4763772_5059758_5056962;;noPdf;20110622_001503
week17a_4763772_5059758_5057228;;noPdf;20110622_001503
week17a_4763772_5059758_5057237;;noPdf;20110622_001503
week17a_4763772_5059758_5057240;;noPdf;20110622_001503
week17a_4763772_5059758_5057511;;noPdf;20110622_001503
week17a_4763772_5059758_5057512;;noPdf;20110622_001503
week17a_4763772_5059758_5057523;;noPdf;20110622_001504
week17a_4763772_5059758_5057526;;noPdf;20110622_001504
week17a_4763772_5059758_5059890;;ignored;20110622_001504
week17a_4763772_5059758_5060105;;noPdf;20110622_001504
week17a_4763772_5059758_5060106;;noPdf;20110622_001504
week17a_4763772_5059758_5060107;;noPdf;20110622_001504
week17a_4763772_5059758_5060356;;noPdf;20110622_001504
week17a_4763772_5059758_5060357;;noPdf;20110622_001504
week17a_4763772_5059758_5060686;;noPdf;20110622_001504
week17a_4763772_5059758_5060688;;noPdf;20110622_001504
week17a_4763772_5059758_5060689;;noPdf;20110622_001504
week17a_4763772_5059758_5060690;;noPdf;20110622_001504
week17a_4763772_5059892_4764780;;noPdf;20110622_001504
week17a_4763772_5059892_4764823;;noPdf;20110622_001504
week17a_4763772_5059892_4765406;;noPdf;20110622_001504
week17a_4763772_5059892_5056471;;noPdf;20110622_001504
week17a_4763772_5059892_5056833;;noPdf;20110622_001504
week17a_4763772_5059892_5056856;;noPdf;20110622_001504
week17a_4763772_5059892_5057130;;noPdf;20110622_001504
week17a_4763772_5059892_5057134;;noPdf;20110622_001504
week17a_4763772_5059892_5057135;;noPdf;20110622_001504
week17a_4763772_5059892_5057153;;noPdf;20110622_001504
week17a_4763772_5059892_5057156;;noPdf;20110622_001504
week17a_4763772_5059892_5057408;;noPdf;20110622_001504
week17a_4763772_5059892_5057411;;noPdf;20110622_001504
week17a_4763772_5059892_5057727;;noPdf;20110622_001504
week17a_4763772_5059892_5057853;;noPdf;20110622_001504
week17a_4763772_5059892_5057996;;noPdf;20110622_001504
week17a_4763772_5059892_5058186;;noPdf;20110622_001504
week17a_4763772_5059892_5058420;;noPdf;20110622_001504
week17a_4763772_5059892_5058599;;noPdf;20110622_001504
week17a_4763772_5059892_5058762;;noPdf;20110622_001504
week17a_4763772_5059892_5059009;;noPdf;20110622_001504
week17a_4763772_5059892_5059204;;noPdf;20110622_001504
week17a_4763772_5059892_5059397;;noPdf;20110622_001504
week17a_4763772_5059892_5059629;;noPdf;20110622_001504
week17a_4763772_5059892_5060398;;noPdf;20110622_001504
week17a_4763772_5059892_5060533;;noPdf;20110622_001504
week17a_4763772_5059892_5060534;;noPdf;20110622_001504
week17a_4763772_5059892_5570414;;noPdf;20110622_001504
week17a_4763772_5059892_5570492;;noPdf;20110622_001504
week17a_4763772_5060012_4764830;;noPdf;20110622_001504
week17a_4763772_5060012_4764900;;noPdf;20110622_001504
week17a_4763772_5060012_4764901;;noPdf;20110622_001504
week17a_4763772_5060012_4764902;;noPdf;20110622_001504
week17a_4763772_5060012_4765312;;noPdf;20110622_001504
week17a_4763772_5060012_4765363;;noPdf;20110622_001504
week17a_4763772_5060012_4765364;;noPdf;20110622_001504
week17a_4763772_5060012_4765577;;noPdf;20110622_001504
week17a_4763772_5060012_4768551;;noPdf;20110622_001504
week17a_4763772_5060012_4768554;;noPdf;20110622_001504
week17a_4763772_5060012_5056959;;noPdf;20110622_001504
week17a_4763772_5060012_5056962;;noPdf;20110622_001504
week17a_4763772_5060012_5057228;;noPdf;20110622_001504
week17a_4763772_5060012_5057237;;noPdf;20110622_001504
week17a_4763772_5060012_5057240;;noPdf;20110622_001504
week17a_4763772_5060012_5057511;;noPdf;20110622_001504
week17a_4763772_5060012_5057512;;noPdf;20110622_001504
week17a_4763772_5060012_5057523;;noPdf;20110622_001504
week17a_4763772_5060012_5057526;;noPdf;20110622_001504
week17a_4763772_5060012_5059890;;noPdf;20110622_001504
week17a_4763772_5060012_5060105;;ignored;20110622_001504
week17a_4763772_5060012_5060106;;ignored;20110622_001504
week17a_4763772_5060012_5060107;;ignored;20110622_001504
week17a_4763772_5060012_5060356;;noPdf;20110622_001505
week17a_4763772_5060012_5060357;;noPdf;20110622_001505
week17a_4763772_5060012_5060686;;noPdf;20110622_001505
week17a_4763772_5060012_5060688;;noPdf;20110622_001505
week17a_4763772_5060012_5060689;;noPdf;20110622_001505
week17a_4763772_5060012_5060690;;noPdf;20110622_001505
week17a_4763772_5060108_4764780;;noPdf;20110622_001505
week17a_4763772_5060108_4764823;;noPdf;20110622_001505
week17a_4763772_5060108_4765406;;noPdf;20110622_001505
week17a_4763772_5060108_5056471;;noPdf;20110622_001505
week17a_4763772_5060108_5056833;;noPdf;20110622_001505
week17a_4763772_5060108_5056856;;noPdf;20110622_001505
week17a_4763772_5060108_5057130;;noPdf;20110622_001505
week17a_4763772_5060108_5057134;;noPdf;20110622_001505
week17a_4763772_5060108_5057135;;noPdf;20110622_001505
week17a_4763772_5060108_5057153;;noPdf;20110622_001505
week17a_4763772_5060108_5057156;;noPdf;20110622_001505
week17a_4763772_5060108_5057408;;noPdf;20110622_001505
week17a_4763772_5060108_5057411;;noPdf;20110622_001505
week17a_4763772_5060108_5057727;;noPdf;20110622_001505
week17a_4763772_5060108_5057853;;noPdf;20110622_001505
week17a_4763772_5060108_5057996;;noPdf;20110622_001505
week17a_4763772_5060108_5058186;;noPdf;20110622_001505
week17a_4763772_5060108_5058420;;noPdf;20110622_001505
week17a_4763772_5060108_5058599;;noPdf;20110622_001505
week17a_4763772_5060108_5058762;;noPdf;20110622_001505
week17a_4763772_5060108_5059009;;noPdf;20110622_001505
week17a_4763772_5060108_5059204;;noPdf;20110622_001505
week17a_4763772_5060108_5059397;;noPdf;20110622_001505
week17a_4763772_5060108_5059629;;noPdf;20110622_001505
week17a_4763772_5060108_5060398;;noPdf;20110622_001505
week17a_4763772_5060108_5060533;;noPdf;20110622_001505
week17a_4763772_5060108_5060534;;noPdf;20110622_001505
week17a_4763772_5060108_5570414;;noPdf;20110622_001505
week17a_4763772_5060108_5570492;;noPdf;20110622_001505
week17a_4763772_5060205_4764830;;noPdf;20110622_001505
week17a_4763772_5060205_4764900;;noPdf;20110622_001505
week17a_4763772_5060205_4764901;;noPdf;20110622_001505
week17a_4763772_5060205_4764902;;noPdf;20110622_001505
week17a_4763772_5060205_4765312;;noPdf;20110622_001505
week17a_4763772_5060205_4765363;;noPdf;20110622_001505
week17a_4763772_5060205_4765364;;noPdf;20110622_001505
week17a_4763772_5060205_4765577;;noPdf;20110622_001505
week17a_4763772_5060205_4768551;;noPdf;20110622_001505
week17a_4763772_5060205_4768554;;noPdf;20110622_001505
week17a_4763772_5060205_5056959;;noPdf;20110622_001505
week17a_4763772_5060205_5056962;;noPdf;20110622_001505
week17a_4763772_5060205_5057228;;noPdf;20110622_001505
week17a_4763772_5060205_5057237;;noPdf;20110622_001505
week17a_4763772_5060205_5057240;;noPdf;20110622_001505
week17a_4763772_5060205_5057511;;noPdf;20110622_001505
week17a_4763772_5060205_5057512;;noPdf;20110622_001505
week17a_4763772_5060205_5057523;;noPdf;20110622_001505
week17a_4763772_5060205_5057526;;noPdf;20110622_001505
week17a_4763772_5060205_5059890;;noPdf;20110622_001505
week17a_4763772_5060205_5060105;;noPdf;20110622_001505
week17a_4763772_5060205_5060106;;noPdf;20110622_001505
week17a_4763772_5060205_5060107;;noPdf;20110622_001505
week17a_4763772_5060205_5060356;;ignored;20110622_001505
week17a_4763772_5060205_5060357;;ignored;20110622_001505
week17a_4763772_5060205_5060686;;noPdf;20110622_001506
week17a_4763772_5060205_5060688;;noPdf;20110622_001506
week17a_4763772_5060205_5060689;;noPdf;20110622_001506
week17a_4763772_5060205_5060690;;noPdf;20110622_001506
week17a_4763772_5060359_4764780;;noPdf;20110622_001506
week17a_4763772_5060359_4764823;;noPdf;20110622_001506
week17a_4763772_5060359_4765406;;noPdf;20110622_001506
week17a_4763772_5060359_5056471;;noPdf;20110622_001506
week17a_4763772_5060359_5056833;;noPdf;20110622_001506
week17a_4763772_5060359_5056856;;noPdf;20110622_001506
week17a_4763772_5060359_5057130;;noPdf;20110622_001506
week17a_4763772_5060359_5057134;;noPdf;20110622_001506
week17a_4763772_5060359_5057135;;noPdf;20110622_001506
week17a_4763772_5060359_5057153;;noPdf;20110622_001506
week17a_4763772_5060359_5057156;;noPdf;20110622_001506
week17a_4763772_5060359_5057408;;noPdf;20110622_001506
week17a_4763772_5060359_5057411;;noPdf;20110622_001506
week17a_4763772_5060359_5057727;;noPdf;20110622_001506
week17a_4763772_5060359_5057853;;noPdf;20110622_001506
week17a_4763772_5060359_5057996;;noPdf;20110622_001506
week17a_4763772_5060359_5058186;;noPdf;20110622_001506
week17a_4763772_5060359_5058420;;noPdf;20110622_001506
week17a_4763772_5060359_5058599;;noPdf;20110622_001506
week17a_4763772_5060359_5058762;;noPdf;20110622_001506
week17a_4763772_5060359_5059009;;noPdf;20110622_001506
week17a_4763772_5060359_5059204;;noPdf;20110622_001506
week17a_4763772_5060359_5059397;;noPdf;20110622_001506
week17a_4763772_5060359_5059629;;noPdf;20110622_001506
week17a_4763772_5060359_5060398;week17a.zip;ok;20110622_001508
week17a_4763772_5060359_5060533;week17a.zip;ok;20110622_001508
week17a_4763772_5060359_5060534;;ignored;20110622_001508
week17a_4763772_5060359_5570414;;noPdf;20110622_001508
week17a_4763772_5060359_5570492;;noPdf;20110622_001508
week17a_4763772_5060535_4764830;;noPdf;20110622_001508
week17a_4763772_5060535_4764900;;noPdf;20110622_001508
week17a_4763772_5060535_4764901;;noPdf;20110622_001508
week17a_4763772_5060535_4764902;;noPdf;20110622_001508
week17a_4763772_5060535_4765312;;noPdf;20110622_001508
week17a_4763772_5060535_4765363;;noPdf;20110622_001508
week17a_4763772_5060535_4765364;;noPdf;20110622_001508
week17a_4763772_5060535_4765577;;noPdf;20110622_001508
week17a_4763772_5060535_4768551;;noPdf;20110622_001508
week17a_4763772_5060535_4768554;;noPdf;20110622_001508
week17a_4763772_5060535_5056959;;noPdf;20110622_001508
week17a_4763772_5060535_5056962;;noPdf;20110622_001508
week17a_4763772_5060535_5057228;;noPdf;20110622_001508
week17a_4763772_5060535_5057237;;noPdf;20110622_001508
week17a_4763772_5060535_5057240;;noPdf;20110622_001508
week17a_4763772_5060535_5057511;;noPdf;20110622_001508
week17a_4763772_5060535_5057512;;noPdf;20110622_001508
week17a_4763772_5060535_5057523;;noPdf;20110622_001508
week17a_4763772_5060535_5057526;;noPdf;20110622_001508
week17a_4763772_5060535_5059890;;noPdf;20110622_001508
week17a_4763772_5060535_5060105;;noPdf;20110622_001509
week17a_4763772_5060535_5060106;;noPdf;20110622_001509
week17a_4763772_5060535_5060107;;noPdf;20110622_001509
week17a_4763772_5060535_5060356;;noPdf;20110622_001509
week17a_4763772_5060535_5060357;;noPdf;20110622_001509
week17a_4763772_5060535_5060686;week17a.zip;ok;20110622_001509
week17a_4763772_5060535_5060688;;ignored;20110622_001510
week17a_4763772_5060535_5060689;;ignored;20110622_001510
week17a_4763772_5060535_5060690;;ignored;20110622_001510
week17a_4763772_5060691_4764074;;noPdf;20110622_001510
week17a_4763772_5060691_4764149;;noPdf;20110622_001510
week17a_4763772_5060691_4764170;;noPdf;20110622_001510
week17a_4763772_5060691_4764176;;noPdf;20110622_001510
week17a_4763772_5060691_4764178;;noPdf;20110622_001510
week17a_4763772_5060691_4764179;;noPdf;20110622_001510
week17a_4763772_5060691_4764217;;noPdf;20110622_001510
week17a_4763772_5060691_4764271;;noPdf;20110622_001510
week17a_4763772_5060691_4764303;;noPdf;20110622_001510
week17a_4763772_5060691_4764338;;noPdf;20110622_001510
week17a_4763772_5060691_4764340;;noPdf;20110622_001510
week17a_4763772_5060691_4764508;;noPdf;20110622_001510
week17a_4763772_5060691_4764703;;noPdf;20110622_001510
week17a_4763772_5060691_4765512;;noPdf;20110622_001510
week17a_4763772_5060691_5060751;;ignored;20110622_001510
week17a_4763772_5060691_5060753;;ignored;20110622_001511
week17a_4763772_5060691_5061409;;noPdf;20110622_001513
week17a_4763772_5061332_4764074;;noPdf;20110622_001513
week17a_4763772_5061332_4764149;;noPdf;20110622_001513
week17a_4763772_5061332_4764170;;noPdf;20110622_001513
week17a_4763772_5061332_4764176;;noPdf;20110622_001513
week17a_4763772_5061332_4764178;;noPdf;20110622_001513
week17a_4763772_5061332_4764179;;noPdf;20110622_001513
week17a_4763772_5061332_4764217;;noPdf;20110622_001513
week17a_4763772_5061332_4764271;;noPdf;20110622_001513
week17a_4763772_5061332_4764303;;noPdf;20110622_001513
week17a_4763772_5061332_4764338;;noPdf;20110622_001513
week17a_4763772_5061332_4764340;;noPdf;20110622_001513
week17a_4763772_5061332_4764508;;noPdf;20110622_001513
week17a_4763772_5061332_4764703;;noPdf;20110622_001513
week17a_4763772_5061332_4765512;;noPdf;20110622_001513
week17a_4763772_5061332_5060751;;noPdf;20110622_001513
week17a_4763772_5061332_5060753;;noPdf;20110622_001513
week17a_4763772_5061332_5061409;;ignored;20110622_001513
week17a_4763772_5570407_4764780;;noPdf;20110622_001513
week17a_4763772_5570407_4764823;;noPdf;20110622_001513
week17a_4763772_5570407_4765406;;noPdf;20110622_001513
week17a_4763772_5570407_5056471;;noPdf;20110622_001513
week17a_4763772_5570407_5056833;;noPdf;20110622_001513
